,Links,Video_title,Video pub­lish time,Likes,Views,Watch time (hours),Subscribers,Impressions,Impressions-click-through rate (%),Thumbnails
63,https://rr2---sn-fpnioxu-jj0z.googlevideo.com/videoplayback?expire=1676855426&ei=InTyY6G6HdznrtoP98i14AU&ip=223.223.140.253&id=o-ADLkB-JiB5naM7Dcj2Ir32HyxX-OPyl8bPJ9K-sZBV9D&itag=22&source=youtube&requiressl=yes&mh=Zf&mm=31%2C29&mn=sn-fpnioxu-jj0z%2Csn-h5576nsz&ms=au%2Crdu&mv=m&mvi=2&pl=21&gcr=in&initcwndbps=1095000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=402.541&lmt=1561279007397238&mt=1676833509&fvip=2&fexp=24007246&c=ANDROID&txp=2211222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cgcr%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIgZqN9kwneNLNXpd8lN3gppRAK1uMufqi-eqnhG6qDPWoCIQCj5HjWk9TCfiQAlxbcWv6h-KZXVf0vnTAd2kUwQeDGNA%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhALMg5kUcguY9rd0xlW9GRrkQU8BRwAvf6yPveWIpXJjsAiEA-4jsuK4gzOPLaewmZw3TpnSSqlR_sMz3tJa4lYpouDY%3D,In Dino Dil Mera (Life in a Metro)  Cover by Arko Mukherjee,"Jun 23, 2019",28,194,3.6608,1,4534,2.56,https://i.ytimg.com/vi/S0qjnt5T41M/sddefault.jpg
64,https://rr2---sn-fpnioxu-jj0z.googlevideo.com/videoplayback?expire=1676855428&ei=JHTyY4mTGoXU9QPDyZGoAg&ip=223.223.140.253&id=o-AHCYYIoUNTDsSluzO-xpFo2J0oELibEfnDsq-j6irXgx&itag=22&source=youtube&requiressl=yes&mh=tH&mm=31%2C29&mn=sn-fpnioxu-jj0z%2Csn-h5576nss&ms=au%2Crdu&mv=m&mvi=2&pl=21&initcwndbps=1095000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=181.487&lmt=1560318672051570&mt=1676833509&fvip=2&fexp=24007246&c=ANDROID&txp=6211222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIhAOa7W17C1pDtBOMOLOHRqEVZzWJOuFlw9KqijZLGqR-lAiAf9_sW9d4e5RsX1JBq0-zNoykv2oHCNY5MChw4pcSYxg%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgLzpyq79aR5R-Dm2830XxzjJKzELFMmsd2o6pnBP5TfkCIQCk4JNWj6-9Y-WLxXrp2YmqU4KDswqWy5ONwakCqUoh0Q%3D%3D,Relays and optocouplers||which one to choose || Home automation using Arduino series 1,"Jun 12, 2019",28,565,15.1112,3,5384,7.95,https://i.ytimg.com/vi/VabqPBVLZr4/hqdefault.jpg
65,https://rr3---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855430&ei=JnTyY5vAEIydrtoP4O2C4Ac&ip=223.223.140.253&id=o-ANYoxBinDFqnnXUrqPw0Qu7y5jrQ5pSvoNPLktKm6edS&itag=22&source=youtube&requiressl=yes&mh=0a&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h5576nsk&ms=au%2Crdu&mv=m&mvi=3&pl=21&initcwndbps=1076250&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=381.434&lmt=1563299766589281&mt=1676833509&fvip=1&fexp=24007246&c=ANDROID&txp=6211222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhAKwp_S4Yp3MH7ACG70sf8zS47c74egW3nCcJvXuX_A4iAiEA5PV6vKu4xmEaChc6e-2sbTpOXS6W5DkW_IYvs_xb4QE%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRAIgQZ6845Bf6k2jKs1Kuw4BW-tQz2C6VIaReb6kF-5PDMMCIHbg8Nw26VeyxZiqLZvBwUJKC83nfUtMcikcFE6hzapd,Mitwa-(kavi alvida na kehena) cover by Arko Mukherjee (HEADPHONES RECOMMENDED),"Jul 5, 2019",28,190,4.0108,2,3859,2.85,https://i.ytimg.com/vi/yMVin9XGvJ4/sddefault.jpg
66,https://rr2---sn-fpnioxu-jj0z.googlevideo.com/videoplayback?expire=1676855432&ei=KHTyY5uKDJeDrtoPgLK8oAc&ip=223.223.140.253&id=o-ADhW7Nyhx3loGIJBLUDX8nlytb1-yQP9XRTXgto2iMOc&itag=22&source=youtube&requiressl=yes&mh=I0&mm=31%2C29&mn=sn-fpnioxu-jj0z%2Csn-h557sn6l&ms=au%2Crdu&mv=m&mvi=2&pl=21&initcwndbps=1095000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=267.029&lmt=1670868328965431&mt=1676833509&fvip=5&fexp=24007246&c=ANDROID&txp=6211224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIgQzPtAQtzROVDbvnSERC2IprJOm1M7_fRVj0G_vBCAQkCIDvyOkHFPehoZbrw4j94CfSHQwxmXdnvTulJCwlXzv0h&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRAIgelk-RzCFwLwWe-S6LNmPT2PjB7Lpy0LjExhB3ucsiKMCIAxpc1M2Dk0XgMTs8sGqsAWo6aFLPZiOhDnSwyNKzBuF,Bedardi Se Payar Ka KARAOKE | JUBIN NAUTIYAL |,"Jun 8, 2021",27,790,16.6333,3,6178,9.7,https://i.ytimg.com/vi/Sn1xiwbt9Nw/sddefault.jpg
67,https://rr4---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855434&ei=KnTyY4qNAYT49QOF_rGgAg&ip=223.223.140.253&id=o-AKCcfbb8OfZTa_Hh1QvVLpF2s6t8CkdE2M5mRswnZiVn&itag=22&source=youtube&requiressl=yes&mh=E4&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h5576nsl&ms=au%2Crdu&mv=m&mvi=4&pcm2cms=yes&pl=21&initcwndbps=1076250&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=54.404&lmt=1595750595329321&mt=1676833509&fvip=5&fexp=24007246&c=ANDROID&txp=2211222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIhALV63EDtCBbSVkII7h9nTuzYpfaa_bgSynOg4vxmabB2AiAW1Cm1N0zmcBdMF1QJTUuOru7wsSAWeJaAZGoVfuYVGQ%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgQegok1MiI01UqU_pamo6EOdjIfQYK7NQPj_5S3zh9ksCIQCmsXpMWMIZFjGqG7C6phpJ392QMjsnWQuevxB9HI9EVQ%3D%3D,How to make circuit playing music like flute/melody || DIY || diwali project 2019,"Oct 27, 2019",27,198,1.5316,7,3462,3.47,https://i.ytimg.com/vi/eGeYlkLb20k/sddefault.jpg
68,https://rr1---sn-fpnioxu-jj0z.googlevideo.com/videoplayback?expire=1676855435&ei=K3TyY9DtL-jkrtoP9YakkAk&ip=223.223.140.253&id=o-AO2uyCjoCR-N4apOGWR7B0VgkigNaVw_d3Ae5652gWfT&itag=18&source=youtube&requiressl=yes&mh=_5&mm=31%2C29&mn=sn-fpnioxu-jj0z%2Csn-h557sn66&ms=au%2Crdu&mv=m&mvi=1&pcm2cms=yes&pl=21&initcwndbps=1095000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=234.893&lmt=1637894428129461&mt=1676833509&fvip=1&fexp=24007246&c=ANDROID&txp=6218224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIgSos_Go6Jrnyl8Fj2iNOwfly4ObQhJvrd1sey6wtrBJgCIGwg26lFr2he6igHSHKmqP8TF2-QBlXarEzDTKrb8lr7&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgMJMA1n-_0gMC3hSjzt6JLF5eC6-hf70udMCuzfSvjWMCIQDRfD_tFAYDZKwgxxn_ZBlBO5-777IxXMV0a759xTO11Q%3D%3D,TANHAAI INSTRUMENTAL(COPYRIGHT FREE KARAOKE)-Tulsi Kumar |Download original karaoke from description,"Oct 30, 2020",26,1108,13.8574,5,5985,9.84,https://i.ytimg.com/vi/guVNb_xCYn4/sddefault.jpg
69,https://rr1---sn-fpnioxu-jj0z.googlevideo.com/videoplayback?expire=1676855437&ei=LXTyY4qqKqTuyAOA44XgDA&ip=223.223.140.253&id=o-AGigfUhd-ZTx2Rcv9_NB-DqyHmNyU48BAJTR6AvJEnCh&itag=22&source=youtube&requiressl=yes&mh=Pm&mm=31%2C29&mn=sn-fpnioxu-jj0z%2Csn-h557sn67&ms=au%2Crdu&mv=m&mvi=1&pl=21&initcwndbps=1095000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=200.086&lmt=1593600940045274&mt=1676833509&fvip=5&fexp=24007246&c=ANDROID&txp=6211222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhAOHaROdUqNMkG6RIVW5__xgmDGB1lYHznslkqUuq5G7RAiEA7fqa6sX5VkK_i0XQMzr3p95H99mi-B-xEtMtbFotcB8%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhAP-4VihgKQXCdc1IJtoNJvKLojxg5xf3TE-K34qAlhGlAiEAwZctDWjB7UtFeqQw9_-ekDm0iSEOsWlWTT48LSYVhf0%3D,Raghupati Raghav Raja Ram | Sachet Tandon | HD Karaoke with lyrics,"Jul 1, 2020",25,847,18.3304,2,10892,5.63,https://i.ytimg.com/vi/Hi7VXNpkSKs/sddefault.jpg
70,https://rr4---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855439&ei=L3TyY_KRIsejrtoP5reB-AM&ip=223.223.140.253&id=o-ABTDfTYNaUE4KfaYc15kICfEvsC1CQY4etxEcNGSdjgr&itag=22&source=youtube&requiressl=yes&mh=_o&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h557snzr&ms=au%2Crdu&mv=m&mvi=4&pl=21&initcwndbps=1076250&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=126.688&lmt=1612675270991657&mt=1676833509&fvip=3&fexp=24007246&c=ANDROID&txp=6211222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhAPA8XEujKHlHs37gZhVwJBf5lTMyoNgFMLU8_FDTtYs8AiEA8k07ySpfafmI17MQ01ikkxNRlZbo9gdhGH8LbbwBoB0%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhALsqpkYHYxhZI-Ij88QS53vLb0bS-ebwTtCFtgrauwsmAiAPB0yANRmRMyyNGgeeoQL4TjhssiviC4j1EuHVRseE9A%3D%3D,||DIY|| Bluetooth operated clock. Control clock from smartphone || Home automation using Arduino 2,"Jul 12, 2019",24,95,0.9939,0,2026,2.96,https://i.ytimg.com/vi/KpZVeGVA9dE/sddefault.jpg
71,https://rr2---sn-fpnioxu-jj0z.googlevideo.com/videoplayback?expire=1676855441&ei=MXTyY5ShGYXU9QPDyZGoAg&ip=223.223.140.253&id=o-ANaMr4xdEIKvBzDF6vHPY9Lcnx3Y5Hq7oByV_65_G4_B&itag=22&source=youtube&requiressl=yes&mh=dD&mm=31%2C29&mn=sn-fpnioxu-jj0z%2Csn-h557sn67&ms=au%2Crdu&mv=m&mvi=2&pl=21&initcwndbps=1095000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=249.173&lmt=1615120592180171&mt=1676833509&fvip=2&fexp=24007246&c=ANDROID&txp=6211222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIgDvgeWq-BoCagzQqLNMpLd2NvY0HVKh9B3U_UAr1pHEICIQCeAFrbojkQIXMqLixmKDlGCxzbzAhscd_9GZmXTeUXbQ%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgdhRfWHiU9eocXG-m-lmZtG67KBl6GRzZoLhPFPjC2SwCIQCTahKoZQy9PqsqnoHrZVvC9lXkQXPfOQNd1rQ-61L-rg%3D%3D,Qatra - Stebin Ben | Unplugged karaoke version | Piano cover Robin2bin,"Mar 7, 2021",24,363,9.1473,3,2238,11.04,https://i.ytimg.com/vi/qjrv7ug2kcc/sddefault.jpg
72,https://rr2---sn-fpnioxu-jj0z.googlevideo.com/videoplayback?expire=1676855443&ei=M3TyY63HCsqprtoPo9OckAE&ip=223.223.140.253&id=o-APkFqojoRjXKnLD_kw46zVqrOKkt6b6q6-wz9R4c0JeT&itag=22&source=youtube&requiressl=yes&mh=Rw&mm=31%2C29&mn=sn-fpnioxu-jj0z%2Csn-h557sn6e&ms=au%2Crdu&mv=m&mvi=2&pcm2cms=yes&pl=21&initcwndbps=1095000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=50.828&lmt=1558355825846365&mt=1676833509&fvip=3&fexp=24007246&c=ANDROID&txp=2211222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhALjF3KK9-wM5EfkMbelVl9E-35OIPwkMfSd6BB-GaqQTAiEAzdZe6Tk5xfd90Q3jyJYJlB3119p6glK-oJBBP4Ukc5c%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpcm2cms%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRAIgbJnXwpSUwDAgPHcONERsGt_OL9AtnSjdBnPomVuRwAECIGOBsR-xWzB9jwSryWUFAaFvT-0yl3Rd3iPA4_214ooW,Can we use DC motors as DC generators?,"May 20, 2019",24,91,0.9251,0,1391,4.89,https://i.ytimg.com/vi/xFNC9ONTlFc/sddefault.jpg
73,https://rr1---sn-fpnioxu-jj0z.googlevideo.com/videoplayback?expire=1676855446&ei=NnTyY9LkCbWX9QOThbiYCA&ip=223.223.140.253&id=o-AHqe9b-wLZedRAcBOWEMBxuBj89JD1dMMIgacRZvF6OS&itag=22&source=youtube&requiressl=yes&mh=y4&mm=31%2C29&mn=sn-fpnioxu-jj0z%2Csn-h557snzy&ms=au%2Crdu&mv=m&mvi=1&pl=21&initcwndbps=1095000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=175.008&lmt=1675480047947822&mt=1676833509&fvip=1&fexp=24007246&beids=24472437&c=ANDROID&txp=2211224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIgXBtkuTtDay6woYna1zniUEEbebBAjxH3sArDBEVbgzwCIQCos4pz-qpxjqQQR_0jwccwSf0DWQGUmjmWQiT3zce-EQ%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhAL4xf0qjzCxcquDDttJ9uJlW0VUP6Za25es0Ot6EKfC2AiAQbLXyIFuGSSVIjZm0vmD0xGDUZYYjCWSkABSxOhHfIg%3D%3D,Special spoon for Parkinson's disease by Arko Mukherjee. ||DIY||,"Apr 16, 2019",23,139,1.1705,0,2680,3.4,https://i.ytimg.com/vi/BdUrhAMhXYo/hqdefault.jpg
74,https://rr4---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855448&ei=OHTyY430AYnCrtoPxsGs-AQ&ip=223.223.140.253&id=o-AOOvZ2rFe59RfK1hwNgW8fHh0_XVqIATk8EPZ16VsB0Z&itag=22&source=youtube&requiressl=yes&mh=sb&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h557sn6e&ms=au%2Crdu&mv=m&mvi=4&pl=21&initcwndbps=1076250&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=396.689&lmt=1612806302056192&mt=1676833509&fvip=3&fexp=24007246&c=ANDROID&txp=1211222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIhAMXFlmvsOMoOOdlqsHEPZGSvxi40mKRq8aMohJL0XKg7AiAZYTox7jtcMoNvhjHXdxLhK3zB7HtC8JhO2mOdKr0-9A%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhAKISBryCGGWE_6XRdsTuUUsUwBs9uk3r-_mMo5JV31PyAiEA6KAo4eQvMjqyDkY7ivLb9b-BlidogmeKb1MWlkHEy2g%3D,Magnet pole detector circuit By Arko Mukherjee,"Mar 25, 2018",22,101,2.1194,3,1881,3.03,https://i.ytimg.com/vi/YAh2_QnCwqQ/sddefault.jpg
75,https://rr2---sn-fpnioxu-jj0l.googlevideo.com/videoplayback?expire=1676855449&ei=OXTyY_PlNpGM9QOYipXoBw&ip=223.223.140.253&id=o-AHz9uOlNvTnbz0cG6qLrNAXyaErOQTaP0GfJHIp0MaIv&itag=22&source=youtube&requiressl=yes&mh=Gh&mm=31%2C29&mn=sn-fpnioxu-jj0l%2Csn-h5576nlk&ms=au%2Crdu&mv=m&mvi=2&pl=21&initcwndbps=1360000&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=256.000&lmt=1676402834729661&mt=1676833509&fvip=5&fexp=24007246&c=ANDROID&txp=6211224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIgdFdAowgm5suzwwe7i8KVZjQDMGBYVkuqH8-cIi7kzYgCIQDX0ETjRXx3Dl6sScicxrzDbxjcqxgUrMrx-nMaFawI0w%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgC-xVrr5oJ0fGz6NfTVyy8AYYW8kNN1fu2mhpQsjDmNwCIQChZ_vo6zg9iJbvfVe_wjZz8eYJTIgXJjxVpfiUJYyzhw%3D%3D,Zinda Dili - Arijit Singh | INSTRUMENTAL | COPYRIGHT FREE | BHOOMI 2020,"Dec 14, 2020",22,308,4.1516,3,3589,6.85,https://i.ytimg.com/vi/ZXqOzSvfRJY/sddefault.jpg
76,https://rr1---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855451&ei=O3TyY5PZLMKNjMwP-Zq2uAk&ip=223.223.140.253&id=o-AIzrwE9rW4uiwmLpTFLiYinhaImHfKp7GuYA8OOU2ugw&itag=18&source=youtube&requiressl=yes&mh=nr&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h557snzy&ms=au%2Crdu&mv=m&mvi=1&pl=21&initcwndbps=1076250&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=517.735&lmt=1639503372008087&mt=1676833509&fvip=5&fexp=24007246&c=ANDROID&txp=1218224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRgIhALRSo7IkGjrjHint2iI-30r6iUo-_qaZ_pi7ogwr3hsUAiEAqsI8REWi4E58edXe7N8MfE-YnGp4h4ARPLoPKHklv-U%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRgIhAKXTUNbU4Cdi3tsH0iHPomjV07adPCaEbj9kszW_li3dAiEAmJcP0Ox6vZxZSKrckkmXXM4uBFiZRYyAly3eScWCf_A%3D,How to generate clock pulse(Astable multivibrator) using 555 timer and arduino uno,"Nov 14, 2017",22,278,5.5668,0,5870,2.78,https://i.ytimg.com/vi/bsEapQ9uOm0/sddefault.jpg
77,https://rr4---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855453&ei=PXTyY9CcJIO_rAHej5f4Cg&ip=223.223.140.253&id=o-AIkk7C-3FHkHeyUcLceTGnIPvGFCMs5jmjSI2iJoL6zZ&itag=22&source=youtube&requiressl=yes&mh=Ev&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h557sn6l&ms=au%2Crdu&mv=m&mvi=4&pl=21&initcwndbps=1076250&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=57.515&lmt=1674749631769511&mt=1676833509&fvip=4&fexp=24007246&c=ANDROID&txp=6318224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIhAIQ2n5Wk7gE3VCJkBL-C_jZCVZJuB3WLwITxciU0O0COAiA0XLIZ9CJNLO6xotLEe4hVdx3CboGTQ1Gn1XBU-UqEog%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgMKaQsA2mjZbBuxail3GsgbJjCTE84cVIVjx_0tiaN0ECIQCIk3Wg5wVb9Wg9NcEchzSJFfoMou7uXJWnhQ39EEWeDg%3D%3D,#saraswatipuja2023 #republicday Perfect song for the day. Happy Saraswati puja 2023,"Jan 26, 2023",22,130,0.582,1,102,4.9,https://i.ytimg.com/vi/k-Y-qSdG7_s/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYNiBiKHIwDw==&rs=AOn4CLBNXNmS8K13dzEKiCEWLT_kRgbS0g
78,https://rr3---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855455&ei=P3TyY4rIGKu9rtoPr8ucgA0&ip=223.223.140.253&id=o-AHy6bR1_l6tWUJnbLN_K1M4WeVY9sHBhn5hb5Dnru_hA&itag=22&source=youtube&requiressl=yes&mh=4g&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h557sn6l&ms=au%2Crdu&mv=m&mvi=3&pl=21&initcwndbps=1076250&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=127.732&lmt=1671417085030556&mt=1676833509&fvip=2&fexp=24007246&c=ANDROID&txp=6211224&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRAIgKLmaAX3s_LPjj-cUSnvN00BkrjFfKCrb9zmKp0LVp6MCIGoNzomvqSTIQ2EIbX_k8DWvp5-uXSQiPXYiuE7IHsCN&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIhAMGTLoJ7ye_c0zBa5eGQnkkJmSa6jdmyomUlujot2eFiAiBjUgAVUGEv_IzaH6KxU2OJkLk_7Kl36nG3oq5ADtlXpA%3D%3D,Dil Bechara all songs karaoke and review|karaoke download link in description,"Jul 23, 2020",21,109,1.405,1,2765,2.68,https://i.ytimg.com/vi/1qUGrpNRAgA/sddefault.jpg
79,https://rr2---sn-fpnioxu-jj0s.googlevideo.com/videoplayback?expire=1676855457&ei=QXTyY9foDuXjyAPhu4OoBA&ip=223.223.140.253&id=o-AFsW8oc59ME8lrLdTg1doFL3iltyqvO7BFmC1cWXec2I&itag=22&source=youtube&requiressl=yes&mh=7U&mm=31%2C29&mn=sn-fpnioxu-jj0s%2Csn-h5576n7k&ms=au%2Crdu&mv=m&mvi=2&pl=21&initcwndbps=1076250&vprv=1&mime=video%2Fmp4&cnr=14&ratebypass=yes&dur=206.100&lmt=1612715562303908&mt=1676833509&fvip=3&fexp=24007246&c=ANDROID&txp=6211222&sparams=expire%2Cei%2Cip%2Cid%2Citag%2Csource%2Crequiressl%2Cvprv%2Cmime%2Ccnr%2Cratebypass%2Cdur%2Clmt&sig=AOq0QJ8wRQIhAJESV85zwnm0uIxk_yg53i_6MSNGxxTc4pQ8k6t-uRwWAiAIqHPEbDyHVr9oIEm2inhwLZDgzeHG5uTTUBJMU7U3Aw%3D%3D&lsparams=mh%2Cmm%2Cmn%2Cms%2Cmv%2Cmvi%2Cpl%2Cinitcwndbps&lsig=AG3C_xAwRQIgfMpb_MgePPzvXUvOa5JXNrjO_C61snUqaDKSP8RsaTECIQD-6L3yPHt-Z4m7L9BtrP7U_NsQ-VRoKT20WHynBLQjJw%3D%3D,Somarohe Tabla Cover - Robin2bin Edition | Ek Je chhilo raja,"Feb 7, 2021",21,337,10.1109,0,2272,8.98,https://i.ytimg.com/vi/NFnovTAkXAY/sddefault.jpg
